Id	FileName	Copyright	Title	Subject	Description	Tags	ThematicLink	URL	updatedURL
WEB-0381_straight_sword	WEB-0381_straight_sword.jpg	© Rama, Wikimedia Commons, CC BY-SA 2.0 FR, via Wikimedia Commons	Sword	OBJECTS, TOOLS & TRADES	Straight sword	MVR; חֶרֶב; מְכֵרָה; פְּתִיחָה; ἀκινάκης; μάχαιρα; ξιφηφόρος; ξίφος; ῥομφαία; σίδηρος; συγκεντέω; συνεκκεντέω		http://commons.wikimedia.org/wiki/File:Uncrossed_gladius.jpg	https://upload.wikimedia.org/wikipedia/commons/7/71/Uncrossed_gladius.jpg
WEB-0382_curved_sword	WEB-0382_curved_sword.jpg	Metropolitan Museum of Art, CC0, MMA	Sword		An Assyrian curved, or sickle, sword (ca. 1307–1275 BCE)	חֶרֶב; מְכֵרָה; פְּתִיחָה; ἀκινάκης; μάχαιρα; ξιφηφόρος; ξίφος; ῥομφαία; σίδηρος; συγκεντέω; συνεκκεντέω	Realia:2.3	https://images.metmuseum.org/CRDImages/an/original/DP239582.jpg	
WEB-0383_spearhead	WEB-0383_spearhead.jpg	Los Angeles County Museum of Art www.lacma.org, Public domain, via Wikimedia Commons	Spearhead		Bronze spearhead from Iran, Luristan, ca 1000-550 BCE	MVR; לֶהָבָה; קַיִן; חֲנִית; רֹמַח; שֵׁבֶט; γαῖσος; δορά; κάμαξ; λόγχη; σιβύνη; כִּידֹון ; שִׁרְיָה	Realia:2.5.1 Realia:2.5	http://commons.wikimedia.org/wiki/File:Spearhead_LACMA_M.84.218.9.jpg	https://upload.wikimedia.org/wikipedia/commons/0/09/Spearhead_LACMA_M.84.218.9.jpg
WEB-0384_mace	WEB-0384_mace.jpg	© Einsamer Schütze, via Wikimedia Commons	Mace	OBJECTS, TOOLS & TRADES	Egyptian mace head, Ägyptisches Museum der Universität Leipzig	MVR	Realia:2.7	http://commons.wikimedia.org/wiki/File:Ägyptisches_Museum_Leipzig_305.jpg	https://upload.wikimedia.org/wikipedia/commons/8/80/%C3%84gyptisches_Museum_Leipzig_305.jpg
WEB-0385_battle_axe	WEB-0385_battle_axe.jpg	Jebulon, CC0, via Wikimedia Commons	Battle axe	OBJECTS, TOOLS & TRADES	Double-headed battle axe	MVR;	Realia:2.8	https://upload.wikimedia.org/wikipedia/commons/d/d1/Small_golden_double_head_minoan_axe_archmus_Heraklion.jpg	
WEB-0386_large_shield	WEB-0386_large_shield.jpg	© Johnbod, CC BY-SA 4.0, via Wikimedia Commons	Shield, large		Large shields held by soldiers at the lion hunt of Ashurbanipal (Room 10a, British Museum)	צִנָּה; ἀσπιδίσκη; ἀσπίς; κάλυμμα; θυρεός	Realia:2.10.1	https://commons.wikimedia.org/wiki/File:Lion_Hunt_of_AshurbanipalDSCF3679_07.jpg	https://upload.wikimedia.org/wikipedia/commons/d/db/Lion_Hunt_of_AshurbanipalDSCF3679_07.jpg
WEB-0387_round_shield	WEB-0387_round_shield.jpg	Gary Todd, British Museum, CC0, Flickr	Shield, round		Soldiers with round shields (Neo-Assyrian Bas-Relief of Lion Hunt, Assyrian Gallery, British Museum)	מָגֵן; עֲגָלָה; שֶׁלֶט; שֶׁמֶשׁ	Realia:2.10.2	https://www.flickr.com/photos/101561334@N08/36119868110/in/album-72157686962575866/	
WEB-0388_leg_protectors_roman	WEB-0388_leg_protectors_roman.jpg	© MatthiasKabel, CC BY-SA 3.0, via Wikimedia Commons	Armor	OBJECTS, TOOLS & TRADES	Roman armor - leg protectors	MVR;	Realia:2.11	https://upload.wikimedia.org/wikipedia/commons/9/93/Roman_legion_at_attack.jpg	
WEB-0389_scale_armor_detail	WEB-0389_scale_armor_detail.jpg	© MatthiasKabel, CC BY-SA 3.0, via Wikimedia Commons	Armor	OBJECTS, TOOLS & TRADES	Detail of scale armor made of metal discs attached to each other	MVR; πανοπλία	Realia:2.13	https://upload.wikimedia.org/wikipedia/commons/5/53/Scale_mail.jpg	
WEB-0390_chariot	WEB-0390_chariot.jpg	William C. Morey (Outlines of Greek History, pg. 40), Public domain, via Wikimedia Commons	Chariot	OBJECTS, TOOLS & TRADES	An Assyrian archer shoots from a war chariot	MVR;	Realia:2.15	https://upload.wikimedia.org/wikipedia/commons/8/89/Assyrian_king_hunting_lions.png	
WEB-0391_chariot	WEB-0391_chariot.jpg	David Castor (dcastor), Public domain, via Wikimedia Commons	Chariot		The Assyrian king Tiglath-Pileser III rides in his chariot (ca. 730–727 BCE; palace relief, British Museum)	מֶרְכָּבָה; ἅρμα; ῥέδη; צָב	Realia:2.15	https://commons.wikimedia.org/wiki/File:Capture_of_Astartu-1.jpg	https://upload.wikimedia.org/wikipedia/commons/3/3a/Capture_of_Astartu-1.jpg
WEB-0392_chariot	WEB-0392_chariot.jpg	André Castaigne (Public domain), Public domain, via Wikimedia Commons	Chariot	OBJECTS, TOOLS & TRADES	Scythe chariots with blades mounted on the axle of the wheels	MVR; ἅρμα	Realia:2.15.1	https://upload.wikimedia.org/wikipedia/commons/8/87/The_charge_of_the_Persian_scythed_chariots_at_the_battle_of_Gaugamela_by_Andre_Castaigne_(1898-1899).jpg	
WEB-0393_war_elephants	WEB-0393_war_elephants.jpg	Bernard Picart, Public domain, via Wikimedia Commons	War	OBJECTS, TOOLS & TRADES	War elephants	MVR;	Realia:2.16	https://upload.wikimedia.org/wikipedia/commons/8/89/Eleazars_exploit.jpg	
WEB-0394_standards	WEB-0394_standards.jpg	Cyclopedia of Biblical, Theological and Ecclesiastical Literature, Harper 1888, Public domain	Standard	OBJECTS, TOOLS & TRADES	Various examples of standards	MVR; אוֹת; דגל; דֶּגֶל; נֵס; תֹּרֶן	Realia:2.17		
WEB-0395_standards_en	WEB-0395_standards_en.jpg	© Original file by Steerpike (File:Arch of Titus Menorah.png), CC BY 3.0, via Wikimedia Commons	Standard	OBJECTS, TOOLS & TRADES	Reconstruction of the Titus Arch frieze (Rome), showing a menorah and standards from the temple being carried off by the Roman victors (71 C.E.)	MVR; מְנוֹרָה; λυχνία; אוֹת; דגל; דֶּגֶל; נֵס; תֹּרֶן	Realia:2.17	https://upload.wikimedia.org/wikipedia/commons/0/05/Arch_of_Titus_Menorah_22.jpg	
WEB-0396_siegeworks_en	WEB-0396_siegeworks_en.jpg	ChrisO, Public domain, via Wikimedia Commons	Siegeworks	OBJECTS, TOOLS & TRADES	A relief showing the weapons used in attacking and defending a city	MVR	Realia:2.19	https://upload.wikimedia.org/wikipedia/commons/c/c0/Assyrian_siege.jpg	
WEB-0397_siege_ramp_en	WEB-0397_siege_ramp_en.jpg	© Andrew Shiva / Wikipedia, via Wikimedia Commons	Siege	OBJECTS, TOOLS & TRADES	Siege ramp at Masada, built by the Romans to attack the Jewish rebels who had taken refuge there	MVR		https://commons.wikimedia.org/wiki/File:Aerial_view_of_Masada_(Israel)_01.jpg	https://upload.wikimedia.org/wikipedia/commons/b/b6/Aerial_view_of_Masada_%28Israel%29_01.jpg
WEB-0398_battering_ram	WEB-0398_battering_ram.jpg	Capillon, Public domain, via Wikimedia Commons	Battering ram	OBJECTS, TOOLS & TRADES	Siege tower and battering ram destroying the walls of a fortified city, Assyrian relief	MVR; חֶרֶב; כַּר; קְבֹל; ἑλεόπολις; κριός	Realia:2.19.7	http://commons.wikimedia.org/wiki/File:Assyrian_Attack_on_a_Town.jpg	https://upload.wikimedia.org/wikipedia/commons/7/72/Assyrian_Attack_on_a_Town.jpg
WEB-0399_catapult_ball	WEB-0399_catapult_ball.jpg	© Moshe Milner, Israel Government Press Office	Catapult ball	OBJECTS, TOOLS & TRADES	Ballista stones for use in a catapult (Herodion fortress in the Judean desert)	MVR; אֶבֶן	Realia:2.19.6	https://gpophotoeng.gov.il/fotoweb/cmdrequest/rest/Download.fwx/D518-031.jpg?D=C81D6356E1BFEA156E1871B36C2AB119898895604DC1D2ADB599A2E66BBB14531CC84BC505428176FD39000DC9A02C4F4625D291663D8FC24862086D6FB61F3FAC1F9601A6D73FFB5B01A46E311D3E10D8CCD4DD3A8D90CF7F2E606E996FFE4FD5BB9672D746BA0A38F2B96F6AF166E1&ForceSaveDialog=yes	
WEB-0400_catapult_ball	WEB-0400_catapult_ball.jpg	© ChrisO, CC BY-SA 3.0, via Wikimedia Commons	Catapult	OBJECTS, TOOLS & TRADES	Modern copy of a catapult	MVR; חִשָּׁבוֹן	Realia:2.19.6	https://commons.wikimedia.org/wiki/File:Replica_catapult.jpg	https://upload.wikimedia.org/wikipedia/commons/c/cb/Replica_catapult.jpg
WEB-0401_battering_ram	WEB-0401_battering_ram.jpg	Chris0, British Museum, Public domain, via Wikimedia Commons	Battering ram		A large wheeled Assyrian battering ram attacks the walls of a besieged city, while archers on both sides exchange arrows (Nimrud, about 865-860 BC; British Museum)	חֶרֶב; כַּר; קְבֹל; ἑλεόπολις; κριός		https://commons.wikimedia.org/wiki/File:Assyrian_battering_ram.jpg	https://upload.wikimedia.org/wikipedia/commons/8/88/Assyrian_battering_ram.jpg
WEB-0402_mantelet	WEB-0402_mantelet.jpg	© Ziko, CC BY-SA 3.0, via Wikimedia Commons	Mantelet	OBJECTS, TOOLS & TRADES	Soldiers form a mantelet with their shields for group protection	MVR; ἀσπιδίσκη; ἀσπίς; κάλυμμα; θυρεός	Realia:2.19.8	https://upload.wikimedia.org/wikipedia/commons/6/6e/2008-08_archeon_testudo.JPG	
WEB-0403_lock_en	WEB-0403_lock_en.jpg	© Willh26, CC BY-SA 4.0, via Wikimedia Commons	Lock		Diagram of an ancient Egyptian lock mechanism for a door	כַּף מַנְעוּל; נעל; סגר; κλεῖθρον; κλείω	Realia:3.1.2.1	https://commons.wikimedia.org/wiki/File:Egyptian_Lock_Mechanism_Locked.png; https://commons.wikimedia.org/wiki/File:Egyptian_Lock_Mechanism_Unlocked.png	
WEB-0404_key	WEB-0404_key.jpg	© Hermann Junghans, CC BY-SA 3.0, via Wikimedia Commons	Key		Roman era key	κλείς	Realia:3.1.2.2	https://commons.wikimedia.org/wiki/File:R%C3%B6mischer_Schl%C3%BCssel.JPG	https://upload.wikimedia.org/wikipedia/commons/d/df/R%C3%B6mischer_Schl%C3%BCssel.JPG
WEB-0405_keys	WEB-0405_keys.jpg	© Wolfgang Sauber, CC BY-SA 3.0, via Wikimedia Commons	Key	OBJECTS, TOOLS & TRADES	Ancient Roman keys (Archaeological park Ruffenhofen: Limeseum)	MVR; κλείς	Realia:3.1.2.2	https://commons.wikimedia.org/wiki/File:Limeseum_-_Schl%C3%BCssel_1.jpg	https://upload.wikimedia.org/wikipedia/commons/c/cb/Limeseum_-_Schl%C3%BCssel_1.jpg
WEB-0406_threshold_en	WEB-0406_threshold_en.jpg	© Dietmar Rabich, CC BY-SA 4.0, via Wikimedia Commons	Threshold		Threshold of an old doorway in Santorini	סַף; מִפְתָּן; χελωνίς	Realia:3.1.2.6	https://commons.wikimedia.org/wiki/File:Santorin_(GR),_Akrotiri_--_2017_--_2976.jpg	https://upload.wikimedia.org/wikipedia/commons/8/8a/Santorin_%28GR%29%2C_Akrotiri_--_2017_--_2976.jpg
WEB-0407_roof	WEB-0407_roof.jpg	© Arivumathi, CC BY-SA 4.0, via Wikimedia Commons	Roof	OBJECTS, TOOLS & TRADES	Clay roof tiles	MVR;	Realia:3.1.5.2	https://upload.wikimedia.org/wikipedia/commons/b/ba/%22Clay_tile_roof_close_up_shot.jpg	
WEB-0408_roof_beam_en	WEB-0408_roof_beam_en.jpg	© Hagit Baldar, CC BY, via Wikimedia Commons	Roof beam		Roof beams in a house	אָע; גֵּב; כָּפִיס; קרה, קוֹרָה; רָהִיט; שְׂדֵרָה ; δοκός; ἱμάντωσις; ξύλον	Realia:3.1.5.3	https://commons.wikimedia.org/wiki/File:KacrinVillage_(10).JPG	https://upload.wikimedia.org/wikipedia/commons/0/0a/KacrinVillage_%2810%29.JPG
WEB-0409_wall	WEB-0409_wall.jpg	MM, Public domain, via Wikimedia Commons	Wall	OBJECTS, TOOLS & TRADES	Fitted stones in a wall	MVR;	Realia:3.1.6.3	https://upload.wikimedia.org/wikipedia/commons/b/bb/MiceneTesoroAtreoMuraDromos.jpg	
WEB-0410_tent	WEB-0410_tent.jpg	© yeowatzup, CC BY 2.0, via Wikimedia Commons	Tent		A bedouin tent in the Syrian desert	אהל; אֹהֶל; מִשְׁכָּן; סֻכָּה; קֻבָּה; αὐλή; προσκήνιον; σκηνή; σκῆνος; σκήνωμα; σκηνοποιός	Realia:3.2	https://commons.wikimedia.org/wiki/File:Bedouin_Tent,_Syrian_Desert_(5079932783).jpg	https://upload.wikimedia.org/wikipedia/commons/4/49/Bedouin_Tent%2C_Syrian_Desert_%285079932783%29.jpg
WEB-0411_loop_in_rope_en	WEB-0411_loop_in_rope_en.jpg	Source unknown	Peg, loop in rope	OBJECTS, TOOLS & TRADES	Peg, loop in rope	MVR	Realia:3.2.2		
WEB-0412_tent_pegs_en	WEB-0412_tent_pegs_en.jpg	Don Ellens, The Tabernacle of Israel, Harris, Jones 1888, Public domain	Tent pegs	OBJECTS, TOOLS & TRADES	Tent pegs		Realia:3.2.2		
WEB-0413_column	WEB-0413_column.jpg	© Sailko, CC BY-SA 3.0, via Wikimedia Commons	Column	OBJECTS, TOOLS & TRADES	Front side of the temple of Hephaestus showing columns with capitals supporting the roof	MVR; στῦλος	Realia:3.5	https://upload.wikimedia.org/wikipedia/commons/5/54/Temple_of_Hephaestus_in_Athens_03.JPG	
WEB-0414_columns	WEB-0414_columns.jpg	© James Gordon from Los Angeles, California, USA (Temple of Bel, Palmyra, Syria), CC BY 2.0, via Wikimedia Commons	Column	OBJECTS, TOOLS & TRADES	Columns surrounding the courtyard of the temple of Bel in Palmyra	MVR; στῦλος	Realia:3.5	https://upload.wikimedia.org/wikipedia/commons/e/ee/Temple_of_Bel,_Palmyra,_Syria_-_3.jpg	
WEB-0415_fence	WEB-0415_fence.jpg	© بدارين, CC BY-SA 4.0, via Wikimedia Commons	Fence		Stone fences	גְּבוּל; גדר, גָּדֵר, גֶּדֶר, גְּדֵרָה, גְּדֶרֶת; חוֹמָה; חַיִץ; מְסוּכָה, מְשֻׂכָה, מְשׂוּכָּה; קִיר; שׂוך; שׁוּר, שׁוּרָה; ἀνάλημμα; μεσότοιχον; τοῖχος; φραγμός	Realia:3.6	https://commons.wikimedia.org/wiki/File:Olive_fields_in_as-Samu_IMG_3361.jpg	https://upload.wikimedia.org/wikipedia/commons/0/04/Olive_fields_in_as-Samu_IMG_3361.jpg
WEB-0416_boundary_marker	WEB-0416_boundary_marker.jpg	© Oren Rozen, CC BY-SA 4.0, via Wikimedia Commons	Boundary marker		Stone boundary marker	גְּבוּל, גְּבוּלָה	Realia:3.7	https://commons.wikimedia.org/wiki/File:Gezer_261215_boundary_stone_5_03.jpg	https://upload.wikimedia.org/wikipedia/commons/1/17/Gezer_261215_boundary_stone_5_03.jpg
WEB-0417_cistern	WEB-0417_cistern.jpg	"© צילום:ד""ר אבישי טייכר, CC BY 2.5, via Wikimedia Commons"	Cistern	OBJECTS, TOOLS & TRADES	Water cistern with plaster walls	MVR;	Realia:3.9	https://upload.wikimedia.org/wikipedia/commons/1/19/PikiWiki_Israel_14994_Qumran_plastered_water_cistern.JPG	
WEB-0418_pool	WEB-0418_pool.jpg	© Liadmalone, CC BY-SA 3.0, via Wikimedia Commons	Pool		Lower Solomon's Pool	בְּרֵכָה; מִקְוֶה, מִקְוָה; κολυμβήθρα; κρήνη	Realia:3.10	https://commons.wikimedia.org/wiki/File:3306_%D7%91%D7%A8%D7%99%D7%9B%D7%AA_%D7%A9%D7%9C%D7%9E%D7%94_%D7%94%D7%AA%D7%97%D7%AA%D7%95%D7%A0%D7%94.JPG	https://upload.wikimedia.org/wikipedia/commons/d/d9/3306_%D7%91%D7%A8%D7%99%D7%9B%D7%AA_%D7%A9%D7%9C%D7%9E%D7%94_%D7%94%D7%AA%D7%97%D7%AA%D7%95%D7%A0%D7%94.JPG
WEB-0419_grain_store	WEB-0419_grain_store.jpg	© Ian Scott, CC BY-SA 2.0, via Wikimedia Commons	Grain-store		Grain-store at Megiddo	אָסָם; אוֹצָר; מַאֲבוּס; מְגוּרָה; מִסְכְּנוֹת; ἀποθήκη; granary	Realia:3.12.1	https://commons.wikimedia.org/wiki/File:Shaft_of_the_Water_System_at_Megiddo_(20098471033).jpg	https://upload.wikimedia.org/wikipedia/commons/c/ca/Shaft_of_the_Water_System_at_Megiddo_%2820098471033%29.jpg
WEB-0420_roman_road	WEB-0420_roman_road.jpg	© Bernard Gagnon, CC BY-SA 3.0, via Wikimedia Commons	Road	OBJECTS, TOOLS & TRADES	Roman road of Tell Aquibrin	MVR; MRK; πλατεῖα; ὁδός	Realia:3.13.1	https://upload.wikimedia.org/wikipedia/commons/2/22/Ancient_Roman_road_of_Tall_Aqibrin.jpg	
WEB-0421_moat_en	WEB-0421_moat_en.jpg	© Ya'acov Sa'ar, Israel Government Press Office	Moat	OBJECTS, TOOLS & TRADES	Ruins of a fortress surrounded by a moat (Kokhav Hayarden, Crusader fortress overlooking the Beit Shean valley)	MVR	Realia:3.13.3.4	https://gpophotoeng.gov.il/fotoweb/cmdrequest/rest/Download.fwx/D515-025.jpg?D=C81D6356E1BFEA156E1871B36C2AB119898895604DC1D2ADB599A2E66BBB14531CC84BC505428176FD39000DC9A02C4F4625D291663D8FC24862086D6FB61F3FAC1F9601A6D73FFBF2E31DCAAE1CBB05D8CCD4DD3A8D90CF7F2E606E996FFE4FD5BB9672D746BA0A38F2B96F6AF166E1&ForceSaveDialog=yes	
WEB-0422_city_gate_en	WEB-0422_city_gate_en.jpg	© Gilabrand, CC BY-SA 3.0, via Wikimedia Commons	City gate	OBJECTS, TOOLS & TRADES	Reconstructed eastern gate towers of Arad	MVR; πυλών; πύλη;		https://upload.wikimedia.org/wikipedia/commons/4/40/Tel_Arad.JPG	
WEB-0423_theatre	WEB-0423_theatre.jpg	© Doron Horovitz, Israel Government Press Office	Theatre	OBJECTS, TOOLS & TRADES	Reconstructed amphitheater at Caesarea Maritima	MVR; θέατρον	Realia:3.13.4	https://gpophotoeng.gov.il/fotoweb/cmdrequest/rest/Download.fwx/D187-061.jpg?D=C81D6356E1BFEA156E1871B36C2AB119898895604DC1D2ADB599A2E66BBB14531CC84BC505428176FD39000DC9A02C4F4625D291663D8FC24862086D6FB61F3F8E994C660459D190296E47EC06CCF967D8CCD4DD3A8D90CF7F2E606E996FFE4FD5BB9672D746BA0A38F2B96F6AF166E1&ForceSaveDialog=yes	
WEB-0424_tell	WEB-0424_tell.jpg	© Grauesel, CC BY-SA 3.0, via Wikimedia Commons	Tell		Tell (Bet She'an)	גַּל נצה; מְעִי מַפָּלָה; עִי; תֵּל	Realia:3.13.9	https://commons.wikimedia.org/wiki/File:Tel_Bet_She%27an_IL_WV.JPG	https://upload.wikimedia.org/wikipedia/commons/a/ac/Tel_Bet_She%27an_IL_WV.JPG
WEB-0425_ziggurat	WEB-0425_ziggurat.jpg	O.Mustafin, CC0, via Wikimedia Commons	Ziggurat	FAITH & RELIGION; OBJECTS, TOOLS & TRADES	A model of a Babylonian ziggurat (Model of Etemenanki, Pergamonmuseum, Berlin)	MVR	Realia:3.14.3	https://commons.wikimedia.org/wiki/File:Etemenanki_Berlin.jpg	https://upload.wikimedia.org/wikipedia/commons/5/5c/Etemenanki_Berlin.jpg
WEB-0426_ziggurat	WEB-0426_ziggurat.jpg	Source unknown	Ziggurat	OBJECTS, TOOLS & TRADES	Drawing of a Babylonian ziggurat	MVR	Realia:3.14.3		
WEB-0427_tabernacle	WEB-0427_tabernacle.jpg	© Ruk7, CC BY-SA 3.0, via Wikimedia Commons	Tabernacle	FAITH & RELIGION; OBJECTS, TOOLS & TRADES	The movable desert tabernacle with outer court (Timnah Park model)	MVR	Realia:3.15.2	https://commons.wikimedia.org/wiki/File:Stiftshuette_Modell_Timnapark.jpg	https://upload.wikimedia.org/wikipedia/commons/1/18/Stiftshuette_Modell_Timnapark.jpg
WEB-0428_tabernacle_entrance	WEB-0428_tabernacle_entrance.jpg	© Mboesch, CC BY-SA 4.0, via Wikimedia Commons	Tabernacle entrance	FAITH & RELIGION; OBJECTS, TOOLS & TRADES	A model of the movable tabernacle (Timnah Park)	MVR	Realia:3.15.2	https://commons.wikimedia.org/wiki/File:Timna-park-tabernacle-c-vorhof.jpg	https://upload.wikimedia.org/wikipedia/commons/8/84/Timna-park-tabernacle-c-vorhof.jpg
WEB-0429_tabernacle_ring	WEB-0429_tabernacle_ring.jpg	© Mboesch, CC BY-SA 4.0, via Wikimedia Commons	Ring (tabernacle)		Poles held in place by rings on the walls of the tabernacle	בְּרִיחַ; טַבַּעַת	Realia:3.15.2.3.4	https://commons.wikimedia.org/wiki/File:Timna-park-tabernacle-wand-heiligtum.jpg	https://upload.wikimedia.org/wikipedia/commons/d/db/Timna-park-tabernacle-wand-heiligtum.jpg
WEB-0430_tabernacle_covering	WEB-0430_tabernacle_covering.jpg	© Ori229, CC BY-SA 3.0, via Wikimedia Commons	Tabernacle covering	FAITH & RELIGION; OBJECTS, TOOLS & TRADES	Detail of the movable tabernacle's posts and covering of linen strips (Timnah Park)	MVR; יְרִיעָה	Realia:3.15.2.3.6.1	https://commons.wikimedia.org/wiki/File:Timna_Tabernacle_1.jpg	https://upload.wikimedia.org/wikipedia/commons/4/4a/Timna_Tabernacle_1.jpg
WEB-0431_hook_loops_en	WEB-0431_hook_loops_en.jpg	Source unknown	Loop and hook	FAITH & RELIGION; OBJECTS, TOOLS & TRADES	Loop and hook	XXX	Realia:3.15.2.3.6.2		
WEB-0432_dugong	WEB-0432_dugong.jpg	© Julien Willem, CC BY-SA 3.0, via Wikimedia Commons	Dugong		A dugong (Dugong dugon), in the same order as the manatee	MVR	Realia:3.15.2.3.6.4	https://upload.wikimedia.org/wikipedia/commons/9/91/Dugong_Marsa_Alam.jpg	
WEB-0433_tabernacle_entrance	WEB-0433_tabernacle_entrance.jpg	© Mboesch, CC BY-SA 4.0, via Wikimedia Commons	Tabernacle entrance	FAITH & RELIGION; OBJECTS, TOOLS & TRADES	Posts at the tabernacle entrance (Timnah Park)	מָסָךְ; עַמּוּד	Realia:3.15.2.3.7	https://commons.wikimedia.org/wiki/File:Timna-park-tabernacle-wand-heiligtum.jpg; cropped	
WEB-0434_shelter	WEB-0434_shelter.jpg	© Ori229, CC BY-SA 3.0, via Wikimedia Commons	Shelter		Temporary dwelling (sukkah)	סֻכָּה; σκηνή; σκήνωμα; σκηνοπηγία; sukkah; booth	Realia:3.16	https://commons.wikimedia.org/wiki/File:Sukkah_on_bed.JPG	https://upload.wikimedia.org/wikipedia/commons/2/21/Sukkah_on_bed.JPG
WEB-0435_courtyard_en	WEB-0435_courtyard_en.jpg	Daderot, CC0, via Wikimedia Commons	Courtyard, house		Courtyard of a house	αὐλαῖος; αὐλή;	Realia:3.20	https://commons.wikimedia.org/wiki/File:Israelite_house_mockup,_Iron_Age,_1200-586_BC_-_Harvard_Semitic_Museum_-_Cambridge,_MA_-_DSC06022.jpg	https://upload.wikimedia.org/wikipedia/commons/3/38/Israelite_house_mockup%2C_Iron_Age%2C_1200-586_BC_-_Harvard_Semitic_Museum_-_Cambridge%2C_MA_-_DSC06022.jpg
WEB-0436_courtyard_en	WEB-0436_courtyard_en.jpg	© Ariely, CC BY 3.0, via Wikimedia Commons	Courtyard, temple		Temple courtyard		Realia:3.20	https://commons.wikimedia.org/wiki/File:Second_Temple.jpg	https://upload.wikimedia.org/wikipedia/commons/c/cd/Second_Temple.jpg
WEB-0437_pavement_roman_petra	WEB-0437_pavement_roman_petra.jpg.jpg	© High Contrast, CC BY 3.0 DE, via Wikimedia Commons	Pavement	OBJECTS, TOOLS & TRADES	Roman pavement, Petra	MVR	Realia:3.20.1	https://commons.wikimedia.org/wiki/File:Cardo_maximus_in_Petra.JPG; cropped	
WEB-0438_cross	WEB-0438_cross.jpg	Aaron Burden aaronburden, CC0, via Wikimedia Commons	Cross		Modern cross made of wood	ἀνασταυρόω; ξύλον; σταυρός; σταυρόω; συσταυρόω	Realia:3.21.3	https://commons.wikimedia.org/wiki/File:Aaron_Burden_2016-03-21_(Unsplash).jpg	https://upload.wikimedia.org/wikipedia/commons/0/0e/Aaron_Burden_2016-03-21_%28Unsplash%29.jpg
